/mnt/scratch/users/mshustrov/BSP/HPC_project_folder
Christane_session1_0028	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0028.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0028.mp4	95	95
Christane_session1_0029	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0029.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0029.mp4	102	102
Christane_session1_0030	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0030.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0030.mp4	77	77
Christane_session1_0031	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0031.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0031.mp4	72	72
Christane_session1_0032	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0032.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0032.mp4	98	98
Christane_session1_0034	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0034.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0034.mp4	42	42
Christane_session1_0036	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0036.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0036.mp4	128	128
Christane_session1_0037	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0037.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0037.mp4	87	87
Christane_session1_0039	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0039.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0039.mp4	80	80
Christane_session1_0041	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0041.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0041.mp4	90	90
Christane_session1_0044	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0044.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0044.mp4	133	133
Christane_session1_0045	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0045.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0045.mp4	115	115
Christane_session1_0046	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0046.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0046.mp4	65	65
Christane_session1_0047	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0047.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0047.mp4	111	111
Christane_session1_0048	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0048.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0048.mp4	159	159
Christane_session1_0049	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0049.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0049.mp4	112	112
Christane_session1_0051	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0051.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0051.mp4	88	88
Christane_session1_0052	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0052.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0052.mp4	87	87
Christane_session1_0054	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0054.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0054.mp4	83	83
Christane_session1_0055	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0055.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0055.mp4	134	134
Christane_session1_0056	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0056.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0056.mp4	119	119
Christane_session1_0057	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0057.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0057.mp4	101	101
Christane_session1_0059	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0059.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0059.mp4	112	112
Christane_session1_0060	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0060.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0060.mp4	103	103
Christane_session1_0061	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0061.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0061.mp4	103	103
Christane_session1_0062	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0062.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0062.mp4	101	101
Christane_session1_0063	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0063.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0063.mp4	78	78
Christane_session1_0065	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0065.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0065.mp4	106	106
Christane_session1_0067	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0067.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0067.mp4	51	51
Christane_session1_0068	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0068.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0068.mp4	50	50
Christane_session1_0069	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0069.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0069.mp4	77	77
Christane_session1_0072	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0072.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0072.mp4	86	86
Christane_session1_0073	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0073.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0073.mp4	77	77
Christane_session1_0074	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0074.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0074.mp4	97	97
Christane_session1_0075	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0075.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0075.mp4	126	126
Christane_session1_0076	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0076.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0076.mp4	36	36
Christane_session1_0078	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0078.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0078.mp4	111	111
Christane_session1_0080	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0080.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0080.mp4	90	90
Christane_session1_0081	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0081.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0081.mp4	109	109
Christane_session1_0083	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0083.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0083.mp4	89	89
Christane_session1_0084	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0084.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0084.mp4	161	161
Christane_session1_0085	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0085.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0085.mp4	58	58
Christane_session1_0086	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0086.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0086.mp4	77	77
Christane_session1_0087	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0087.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0087.mp4	130	130
Christane_session1_0089	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0089.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0089.mp4	43	43
Christane_session1_0090	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0090.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0090.mp4	89	89
Christane_session1_0091	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0091.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0091.mp4	181	181
Christane_session1_0092	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0092.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0092.mp4	104	104
Christane_session1_0093	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0093.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0093.mp4	108	108
Christane_session1_0097	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0097.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0097.mp4	161	161
Christane_session1_0098	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0098.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0098.mp4	96	96
Christane_session1_0099	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0099.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0099.mp4	81	81
Christane_session1_0100	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0100.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0100.mp4	105	105
Christane_session1_0101	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0101.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0101.mp4	47	47
Christane_session1_0102	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0102.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0102.mp4	102	102
Christane_session1_0104	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0104.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0104.mp4	108	108
Christane_session1_0105	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0105.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0105.mp4	124	124
Christane_session1_0108	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0108.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0108.mp4	57	57
Christane_session1_0109	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0109.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0109.mp4	200	200
Christane_session1_0111	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0111.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0111.mp4	84	84
Christane_session1_0116	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0116.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0116.mp4	169	169
Christane_session1_0117	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0117.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0117.mp4	107	107
Christane_session1_0119	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0119.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0119.mp4	119	119
Christane_session1_0120	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0120.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0120.mp4	31	31
Christane_session1_0121	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0121.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0121.mp4	64	64
Christane_session1_0122	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0122.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0122.mp4	57	57
Christane_session1_0125	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0125.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0125.mp4	123	123
Christane_session1_0126	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0126.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0126.mp4	61	61
Christane_session1_0127	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0127.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0127.mp4	72	72
Christane_session1_0128	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/face_crops_npz/Christane_session1_0128.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_1/no_silence/Christane_session1_0128.mp4	80	80
Christane_session2_0001	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0001.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0001.mp4	108	108
Christane_session2_0002	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0002.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0002.mp4	118	118
Christane_session2_0003	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0003.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0003.mp4	86	86
Christane_session2_0004	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0004.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0004.mp4	191	191
Christane_session2_0005	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0005.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0005.mp4	92	92
Christane_session2_0006	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0006.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0006.mp4	190	190
Christane_session2_0007	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0007.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0007.mp4	82	82
Christane_session2_0008	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0008.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0008.mp4	70	70
Christane_session2_0009	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/face_crops_npz/Christane_session2_0009.npz	/mnt/scratch/users/mshustrov/BSP/HPC_project_folder/Christane/Christane_Session_2/no_silence/Christane_session2_0009.mp4	95	95
